City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
294,Nioro,14,GM,2021-03-17 07:43:00,52,13.35,-15.75,66.83,4.72
295,Panaba,0,MX,2021-03-17 07:43:01,95,21.2833,-88.2667,70.27,7.74
296,Am Timan,100,TD,2021-03-17 07:43:01,47,11.0297,20.2827,86.14,11.39
297,Bereda,6,ES,2021-03-17 07:43:01,100,43.2686,-7.5406,44.01,3.0
298,Pahrump,0,US,2021-03-17 07:43:02,56,36.2083,-115.9839,44.01,1.01
299,Beaverlodge,1,CA,2021-03-17 07:43:02,68,55.2166,-119.4361,26.6,5.75
300,Menongue,100,AO,2021-03-17 07:43:02,87,-14.6585,17.691,68.02,3.09
301,Kamina,100,CD,2021-03-17 07:43:03,83,-8.7386,24.9906,72.72,5.97
302,Tadine,53,NC,2021-03-17 07:43:03,78,-21.55,167.8833,77.95,5.93
303,Flin Flon,7,CA,2021-03-17 07:43:03,93,54.7682,-101.865,21.81,5.86
304,Pontal Do Parana,75,BR,2021-03-17 07:43:04,94,-25.6533,-48.5128,66.2,5.75
305,Karratha,9,AU,2021-03-17 07:43:04,36,-20.7377,116.8463,94.37,5.79
306,Codrington,25,AU,2021-03-17 07:43:04,66,-38.2667,141.9667,68.76,11.79
307,Ayorou,27,NE,2021-03-17 07:43:04,10,14.7308,0.9174,86.07,12.71
308,Baruun-Urt,100,MN,2021-03-17 07:43:05,25,46.6806,113.2792,35.17,3.49
309,Petropavlovsk-Kamchatskiy,40,RU,2021-03-17 07:43:05,75,53.0452,158.6483,37.4,4.47
310,Nizhniy Kuranakh,100,RU,2021-03-17 07:43:05,85,58.8353,125.4869,22.53,6.87
311,Candolim,40,IN,2021-03-17 07:43:05,70,15.5181,73.7626,87.8,8.05
312,Hovd,94,MN,2021-03-17 07:43:06,46,48.0056,91.6419,26.51,7.29
313,Spalding,90,US,2021-03-17 07:43:06,100,33.2668,-84.2833,48.99,3.44
314,Grojec,74,PL,2021-03-17 07:43:06,100,51.8625,20.8676,35.01,11.07
315,Saint-Doulchard,90,FR,2021-03-17 07:43:06,81,47.1037,2.352,43.0,10.36
316,Marzuq,82,YE,2021-03-17 07:43:07,7,14.4,46.4667,84.04,6.22
317,Beringovskiy,0,RU,2021-03-17 07:43:07,76,63.05,179.3167,-4.25,10.27
318,Cabinda,75,AO,2021-03-17 07:43:07,83,-5.55,12.2,75.2,2.3
319,Tapejara,100,BR,2021-03-17 07:43:08,97,-28.0681,-52.0139,65.43,1.77
320,Cubara,96,CO,2021-03-17 07:43:08,90,7.0008,-72.1085,71.74,3.67
321,Matamoros,0,MX,2021-03-17 07:43:08,12,25.5333,-103.25,59.05,3.71
322,Montana,100,BG,2021-03-17 07:43:08,100,43.4125,23.225,37.0,16.84
323,Manjeri,40,IN,2021-03-17 07:43:09,52,11.1167,76.1167,93.2,2.3
324,Potam,0,MX,2021-03-17 07:43:09,57,27.6,-110.3833,54.0,3.0
325,Bagotville,75,AU,2021-03-17 07:43:09,94,-28.9833,153.4167,68.0,6.91
326,Bose,8,IT,2021-03-17 07:43:10,46,45.4612,8.0137,48.0,3.36
327,Hami,89,CN,2021-03-17 07:43:10,24,42.8,93.45,53.74,7.72
328,Hambantota,40,LK,2021-03-17 07:43:10,62,6.1241,81.1185,91.4,11.5
329,San Angelo,90,US,2021-03-17 07:43:10,39,31.4638,-100.437,62.6,19.57
330,Sosua,20,DO,2021-03-17 07:43:11,100,19.7667,-70.5167,66.0,7.52
331,Hithadhoo,70,MV,2021-03-17 07:43:11,68,-0.6,73.0833,83.43,6.38
332,Dabakala,23,CI,2021-03-17 07:43:11,71,8.3667,-4.4333,80.1,6.33
333,Biltine,100,TD,2021-03-17 07:43:11,6,14.5333,20.9167,96.93,19.62
334,Dehloran,9,IR,2021-03-17 07:43:12,25,32.6941,47.2679,81.21,17.11
335,Akyab,5,MM,2021-03-17 07:43:12,50,20.15,92.9,83.21,12.91
336,Saint George,75,US,2021-03-17 07:41:02,81,37.1041,-113.5841,44.01,0.83
337,Mantua,0,IT,2021-03-17 07:43:13,49,45.1667,10.7833,45.0,1.01
338,Urumqi,90,CN,2021-03-17 07:43:13,80,43.801,87.6005,26.6,4.47
339,Pangnirtung,7,CA,2021-03-17 07:43:13,86,66.1451,-65.7125,-22.85,1.19
340,Hamilton,90,US,2021-03-17 07:39:39,100,39.1834,-84.5333,44.6,3.44
341,Kahului,40,US,2021-03-17 07:42:09,94,20.8947,-156.47,69.8,9.22
342,Lagoa,100,PT,2021-03-17 07:43:14,79,39.05,-27.9833,59.65,22.88
343,Fairbanks,90,US,2021-03-17 07:40:19,77,64.8378,-147.7164,3.0,0.69
344,Granadilla De Abona,20,ES,2021-03-17 07:43:14,63,28.1188,-16.576,62.6,14.97
345,Almaznyy,90,RU,2021-03-17 07:43:15,100,48.0448,40.045,39.2,11.18
346,Sanand,0,IN,2021-03-17 07:43:15,16,22.9833,72.3833,98.6,6.91
347,Zhezkazgan,0,KZ,2021-03-17 07:43:15,60,47.8043,67.7144,19.56,5.84
348,Luwuk,23,ID,2021-03-17 07:43:16,73,-0.9516,122.7875,86.47,3.69
349,Bushenyi,100,UG,2021-03-17 07:43:16,70,-0.5853,30.2114,70.84,6.6
350,Dubrovytsya,100,UA,2021-03-17 07:43:16,97,51.5744,26.565,36.77,10.04
351,Honiara,88,SB,2021-03-17 07:43:16,80,-9.4333,159.95,79.84,1.63
352,Porto Santo,40,PT,2021-03-17 07:43:17,88,33.072,-16.3415,59.0,16.11
353,Diu,0,IN,2021-03-17 07:43:17,35,20.7141,70.9822,89.26,10.38
354,Soure,94,BR,2021-03-17 07:43:17,87,-0.7167,-48.5233,76.89,8.97
355,Huangmei,89,CN,2021-03-17 07:43:17,83,30.1924,116.025,57.07,8.7
356,Kishi,77,NG,2021-03-17 07:43:18,63,9.0833,3.85,81.21,9.93
357,Anadyr,0,RU,2021-03-17 07:43:18,71,64.75,177.4833,-4.0,26.84
358,Aksu,49,CN,2021-03-17 07:43:18,19,41.1231,80.2644,57.69,5.64
359,Santa Fe,69,AR,2021-03-17 07:40:10,88,-31.6333,-60.7,66.99,4.0
360,Geraldton,0,AU,2021-03-17 07:43:19,58,-28.7667,114.6,84.2,20.71
361,Walvis Bay,90,NA,2021-03-17 07:43:19,77,-22.9575,14.5053,60.8,4.61
362,Burnie,76,AU,2021-03-17 07:38:59,58,-41.0667,145.9167,64.0,5.01
363,Nicoya,35,CR,2021-03-17 07:43:19,85,10.1483,-85.452,70.38,1.72
364,Pacific Grove,90,US,2021-03-17 07:41:14,71,36.6177,-121.9166,48.2,3.44
365,Nara,0,JP,2021-03-17 07:40:13,33,34.6851,135.8049,59.0,13.8
366,Leona Vicario,1,MX,2021-03-17 07:43:20,78,20.9667,-87.1917,78.8,16.11
367,Harrisonburg,98,US,2021-03-17 07:39:20,71,38.4496,-78.8689,42.01,1.57
368,Pevek,100,RU,2021-03-17 07:43:20,98,69.7008,170.3133,-15.29,5.32
369,Fredericksburg,90,US,2021-03-17 07:43:20,93,38.3032,-77.4605,42.8,2.39
370,Skibbereen,20,IE,2021-03-17 07:43:21,87,51.55,-9.2667,41.0,10.36
371,Yumen,100,CN,2021-03-17 07:43:21,10,40.2833,97.2,51.48,11.95
372,Bambanglipuro,97,ID,2021-03-17 07:43:21,71,-7.95,110.2833,84.13,8.9
373,Arona,20,ES,2021-03-17 07:43:21,63,28.0996,-16.681,62.6,14.97
374,Bulawayo,0,ZW,2021-03-17 07:43:22,39,-20.15,28.5833,75.99,8.37
375,Lashio,39,MM,2021-03-17 07:43:22,12,22.9333,97.75,94.1,6.04
376,Dongzhen,8,CN,2021-03-17 07:43:22,100,22.3797,110.9389,86.0,9.28
377,Sosnovo-Ozerskoye,98,RU,2021-03-17 07:43:22,75,52.5249,111.5418,22.6,6.08
378,Khomeyn,40,IR,2021-03-17 07:43:23,45,33.6423,50.0789,62.6,18.41
379,Oussouye,75,SN,2021-03-17 07:43:23,94,12.485,-16.5469,68.0,6.91
380,Charlestown,100,AU,2021-03-17 07:42:32,89,-32.95,151.6667,71.01,12.86
381,Cap Malheureux,3,MU,2021-03-17 07:43:23,70,-19.9842,57.6142,84.99,11.01
382,Yerbogachen,100,RU,2021-03-17 07:43:23,86,61.2767,108.0108,20.1,11.56
383,Barsovo,75,RU,2021-03-17 07:43:24,93,61.1667,73.1667,26.6,13.42
384,Asau,100,RO,2021-03-17 07:43:24,76,46.4333,26.4,35.01,11.07
385,Clearwater,0,US,2021-03-17 07:43:01,88,27.9659,-82.8001,71.01,7.31
386,Tula,92,RU,2021-03-17 07:42:24,94,54.2044,37.6111,28.99,7.72
387,Juneau,90,US,2021-03-17 07:39:00,86,58.3019,-134.4197,33.8,7.61
388,Tiznit,27,MA,2021-03-17 07:43:25,43,29.5833,-9.5,64.18,1.43
389,Malabo,75,GQ,2021-03-17 07:43:25,88,3.75,8.7833,75.2,3.44
390,Atar,100,MR,2021-03-17 07:43:25,13,20.5169,-13.0499,75.79,7.14
391,Revda,0,RU,2021-03-17 07:43:25,37,56.801,59.9303,30.2,17.9
392,Carbonia,0,IT,2021-03-17 07:43:26,93,39.1672,8.5222,52.0,4.61
393,Gloversville,90,US,2021-03-17 07:43:26,54,43.0528,-74.3438,26.01,1.25
394,San Rafael,97,AR,2021-03-17 07:43:26,67,-34.6177,-68.3301,59.22,21.43
395,Port Hedland,98,AU,2021-03-17 07:43:27,55,-20.3167,118.5667,91.4,14.97
396,Half Moon Bay,90,US,2021-03-17 07:43:28,87,37.4636,-122.4286,44.6,3.44
397,Bathsheba,20,BB,2021-03-17 07:43:28,65,13.2167,-59.5167,77.0,13.8
398,Shubarkuduk,100,KZ,2021-03-17 07:43:28,68,49.1447,56.4872,23.31,19.28
399,Wanaka,0,NZ,2021-03-17 07:43:29,69,-44.7,169.15,51.39,5.79
400,Zhuji,75,CN,2021-03-17 07:40:18,87,29.7188,120.2423,50.0,8.95
401,Worland,1,US,2021-03-17 07:43:29,80,44.0169,-107.9554,32.0,3.44
402,Front Royal,90,US,2021-03-17 07:43:29,100,38.9182,-78.1944,41.0,0.98
403,Sakakah,0,SA,2021-03-17 07:42:13,26,29.9697,40.2064,69.8,3.18
404,Khani,0,GE,2021-03-17 07:43:30,58,41.9563,42.9566,59.0,20.71
405,Dhidhdhoo,74,MV,2021-03-17 07:43:30,67,6.8833,73.1,83.89,8.12
406,Kirakira,100,SB,2021-03-17 07:43:30,80,-10.4544,161.9205,80.82,3.15
407,San Felipe,92,VE,2021-03-17 07:43:31,94,10.3399,-68.7425,71.13,5.17
408,The Valley,20,AI,2021-03-17 07:43:31,78,18.217,-63.0578,75.99,10.36
409,Tilichiki,12,RU,2021-03-17 07:43:31,86,60.4667,166.1,1.76,11.16
410,Yanam,20,IN,2021-03-17 07:43:31,62,16.7333,82.2167,89.6,10.36
411,Bartica,20,GY,2021-03-17 07:43:32,100,6.4,-58.6167,69.8,2.3
412,Souillac,40,MU,2021-03-17 07:43:32,70,-20.5167,57.5167,84.2,13.8
413,Belyy Yar,0,RU,2021-03-17 07:43:32,53,53.6039,91.3903,21.2,2.24
414,Porto Novo,40,BJ,2021-03-17 07:43:32,83,6.4965,2.6036,82.4,12.66
415,Odweyne,99,SO,2021-03-17 07:43:33,37,9.4092,45.064,82.58,11.23
416,Mustasaari,75,FI,2021-03-17 07:43:33,93,63.1142,21.6822,28.4,10.36
417,Lima,0,PE,2021-03-17 07:40:02,83,-12.0432,-77.0282,72.0,6.91
418,Blythe,1,US,2021-03-17 07:43:33,37,33.6103,-114.5964,51.01,5.75
419,Aasiaat,100,GL,2021-03-17 07:43:34,94,68.7098,-52.8699,3.63,5.39
420,Turochak,16,RU,2021-03-17 07:43:34,84,52.2576,87.1224,26.42,2.77
421,Nishihara,20,JP,2021-03-17 07:43:35,65,26.1842,127.7558,78.8,8.05
422,Durban,40,ZA,2021-03-17 07:40:30,78,-29.8579,31.0292,75.2,4.61
423,Wuwei,69,CN,2021-03-17 07:43:35,16,37.9281,102.6414,50.27,6.78
424,Hofn,100,IS,2021-03-17 07:43:35,84,64.2539,-15.2082,43.3,5.53
425,Obo,71,CF,2021-03-17 07:43:36,64,5.3998,26.4869,80.26,5.84
426,Marang,20,MY,2021-03-17 07:43:36,62,5.2056,103.2059,87.8,6.91
427,Surgut,75,RU,2021-03-17 07:43:36,93,61.25,73.4167,26.6,13.42
428,Pingzhuang,0,CN,2021-03-17 07:43:36,15,42.0372,119.2889,46.78,7.02
429,Gimli,100,CA,2021-03-17 07:40:40,80,50.6336,-96.9907,32.0,2.3
430,Trincomalee,0,LK,2021-03-17 07:43:37,64,8.5711,81.2335,82.71,9.33
431,Vredendal,0,ZA,2021-03-17 07:43:37,55,-31.6683,18.5012,73.51,2.06
432,Ucluelet,100,CA,2021-03-17 07:38:48,86,48.9329,-125.5528,41.0,6.69
433,Denpasar,40,ID,2021-03-17 07:39:06,74,-8.65,115.2167,86.0,9.22
434,Grand Gaube,4,MU,2021-03-17 07:43:37,70,-20.0064,57.6608,84.99,11.01
435,Mount Isa,40,AU,2021-03-17 07:43:38,29,-20.7333,139.5,91.4,11.5
436,Tomatlan,0,MX,2021-03-17 07:43:38,80,19.9333,-105.25,58.98,2.21
437,Strezhevoy,40,RU,2021-03-17 07:43:38,86,60.7333,77.5889,23.0,13.42
438,Tsuruga,34,JP,2021-03-17 07:43:38,60,35.6455,136.0558,51.01,4.0
439,Shimoni,100,KE,2021-03-17 07:43:39,63,-4.6476,39.3817,83.82,3.02
440,Tommot,95,RU,2021-03-17 07:43:39,82,58.9564,126.2925,23.18,6.29
441,Assiniboia,67,CA,2021-03-17 07:43:40,79,49.6334,-105.9845,15.8,4.61
442,Zheleznodorozhnyy,0,RU,2021-03-17 07:43:40,74,55.7503,38.0042,32.0,8.95
443,Kidal,42,ML,2021-03-17 07:43:40,13,18.4411,1.4078,79.86,7.74
444,Ambilobe,48,MG,2021-03-17 07:43:40,73,-13.2,49.05,87.08,0.6
445,San Cristobal,82,VE,2021-03-17 07:43:41,95,7.7669,-72.225,65.07,0.89
446,Halifax,69,CA,2021-03-17 07:41:42,67,44.6453,-63.5724,15.8,1.14
447,Manoel Urbano,11,BR,2021-03-17 07:43:41,98,-8.8389,-69.2597,69.73,2.42
448,Freeport,90,US,2021-03-17 07:41:07,64,40.6576,-73.5832,36.0,3.44
449,Tautira,20,PF,2021-03-17 07:43:42,74,-17.7333,-149.15,80.6,8.05
450,Husavik,75,IS,2021-03-17 07:43:42,75,66.0449,-17.3389,42.8,14.97
451,Toora-Khem,100,RU,2021-03-17 07:43:42,66,52.4675,96.11,22.14,4.34
452,Noumea,90,NC,2021-03-17 07:42:24,73,-22.2763,166.4572,77.0,10.36
453,Meulaboh,44,ID,2021-03-17 07:43:19,69,4.1363,96.1285,84.85,5.95
454,Salisbury,40,GB,2021-03-17 07:43:19,100,51.0693,-1.7957,39.99,8.05
455,Sao Filipe,0,CV,2021-03-17 07:43:42,75,14.8961,-24.4956,69.64,6.44
456,Bundaberg,90,AU,2021-03-17 07:43:43,94,-24.85,152.35,73.0,8.05
457,Lexington,1,US,2021-03-17 07:43:43,93,37.9887,-84.4777,48.0,5.75
458,Muncar,96,ID,2021-03-17 07:43:43,83,-8.4333,114.3333,82.96,3.8
459,Key West,75,US,2021-03-17 07:43:35,69,24.5557,-81.7826,78.8,14.97
460,Minnedosa,90,CA,2021-03-17 07:43:44,86,50.2453,-99.8436,32.0,4.61
461,Guanica,100,PR,2021-03-17 07:43:44,41,17.9716,-66.908,71.01,4.16
462,Siilinjarvi,90,FI,2021-03-17 07:43:44,86,63.0833,27.6667,28.4,6.91
463,Nuevitas,1,CU,2021-03-17 07:43:44,94,21.5453,-77.2644,66.2,5.75
464,Sinnamary,100,GF,2021-03-17 07:43:45,82,5.3833,-52.95,75.56,9.4
465,Birao,100,CF,2021-03-17 07:43:45,45,10.2849,22.7882,87.13,5.75
466,Nyrob,94,RU,2021-03-17 07:43:45,99,60.733,56.7202,32.67,7.94
467,Jaguarao,96,BR,2021-03-17 07:43:46,96,-32.5661,-53.3758,70.45,10.07
468,Coihaique,6,CL,2021-03-17 07:43:46,88,-45.5752,-72.0662,42.1,2.8
469,Bestobe,99,KZ,2021-03-17 07:43:46,80,52.4994,73.0975,19.33,15.05
470,Along,0,IN,2021-03-17 07:43:47,42,28.1667,94.7667,81.32,4.34
471,Beian,75,NO,2021-03-17 07:43:47,86,63.6559,9.5683,35.01,4.61
472,Tarakan,100,ID,2021-03-17 07:43:47,71,3.3,117.6333,84.49,9.48
473,Wanlaweyn,100,SO,2021-03-17 07:43:47,40,2.6185,44.8938,90.97,11.18
474,Luebo,100,CD,2021-03-17 07:43:48,69,-5.35,21.4167,79.5,2.98
475,Mezen,98,RU,2021-03-17 07:43:48,93,65.8522,44.24,20.39,2.42
476,Piacabucu,10,BR,2021-03-17 07:43:48,82,-10.4056,-36.4344,75.11,2.89
477,Umba,0,RU,2021-03-17 07:43:48,87,66.6871,34.3429,14.56,5.21
478,Porto Belo,55,BR,2021-03-17 07:43:49,77,-27.1578,-48.5531,81.0,5.3
479,Dubbo,90,AU,2021-03-17 07:43:49,94,-32.25,148.6167,60.8,8.05
480,Luanda,75,AO,2021-03-17 07:43:49,88,-8.8368,13.2343,77.0,5.75
481,Marystown,6,CA,2021-03-17 07:43:50,75,47.1666,-55.1483,19.71,14.47
482,Yaan,77,NG,2021-03-17 07:43:50,63,7.3833,8.5667,83.46,11.72
483,Dingle,25,PH,2021-03-17 07:43:50,68,10.9995,122.6711,87.04,7.47
484,Guia De Isora,20,ES,2021-03-17 07:43:50,63,28.2115,-16.7795,62.6,14.97
485,Mindelo,20,CV,2021-03-17 07:43:51,82,16.8901,-24.9804,66.2,13.8
486,Ostrovnoy,78,RU,2021-03-17 07:43:51,93,68.0531,39.5131,10.04,14.58
487,Methven,100,NZ,2021-03-17 07:43:51,80,-43.6333,171.65,55.0,3.65
488,Kerman,56,IR,2021-03-17 07:43:51,23,30.2832,57.0788,71.6,4.61
489,Egvekinot,1,RU,2021-03-17 07:43:52,84,66.3167,-179.1667,-12.3,9.89
490,Odemira,9,PT,2021-03-17 07:43:52,61,37.598,-8.6397,55.0,3.0
491,Santa Maria,100,BR,2021-03-17 07:39:50,94,-29.6842,-53.8069,69.69,2.42
492,Governador Valadares,4,BR,2021-03-17 07:43:52,96,-18.8511,-41.9494,66.43,1.3
493,Saint-Augustin,0,CA,2021-03-17 07:43:53,88,51.226,-58.6502,-7.15,9.22
494,Pathein,34,MM,2021-03-17 07:43:53,19,16.7833,94.7333,100.65,13.29
495,Esfahan,75,IR,2021-03-17 07:43:53,36,32.6572,51.6776,64.4,4.61
496,Semme,90,FR,2021-03-17 07:43:54,81,46.1963,1.5007,42.01,9.22
497,Port Keats,100,AU,2021-03-17 07:43:54,76,-14.25,129.55,85.42,3.49
498,Chicama,100,PE,2021-03-17 07:43:54,69,-7.8447,-79.1469,75.09,5.41
499,Monte Azul Paulista,100,BR,2021-03-17 07:43:54,92,-20.9072,-48.6414,66.78,6.96
500,Bansko,100,BG,2021-03-17 07:40:12,86,41.8383,23.4885,37.99,8.14
501,Chernyatyn,75,UA,2021-03-17 07:43:55,100,48.6603,25.4483,37.0,15.66
502,Cayenne,20,GF,2021-03-17 07:43:55,94,4.9333,-52.3333,79.0,2.3
503,Dalvik,75,IS,2021-03-17 07:43:55,75,65.9702,-18.5286,42.8,14.97
504,Olinda,40,BR,2021-03-17 07:43:40,78,-8.0089,-34.8553,73.4,3.44
505,Tromso,75,NO,2021-03-17 07:43:56,86,69.6496,18.957,23.0,8.05
506,Ola,12,RU,2021-03-17 07:43:56,67,59.5833,151.2833,12.78,9.31
507,Varhaug,5,NO,2021-03-17 07:43:56,90,58.6147,5.6457,34.0,5.61
508,Belmonte,75,BR,2021-03-17 07:43:57,88,-15.8631,-38.8828,73.4,3.44
509,Sabang,100,ID,2021-03-17 07:43:57,64,5.8933,95.3214,83.41,3.09
510,Mitchelstown,20,IE,2021-03-17 07:43:57,87,52.2658,-8.2681,41.0,10.36
511,Betare Oya,95,CM,2021-03-17 07:43:58,81,5.6,14.0833,72.64,3.67
512,Lahat,99,ID,2021-03-17 07:43:58,63,-3.8,103.5333,89.17,1.97
513,Neryungri,100,RU,2021-03-17 07:43:58,85,56.6709,124.6491,16.47,6.06
514,Faya,0,SA,2021-03-17 07:43:59,17,18.3851,42.4509,77.0,2.84
515,Ahipara,0,NZ,2021-03-17 07:44:00,84,-35.1667,173.1667,61.03,6.58
516,Huai Thalaeng,40,TH,2021-03-17 07:44:00,63,14.997,102.6475,100.4,3.44
517,Nyurba,100,RU,2021-03-17 07:44:00,89,63.2842,118.3319,19.11,7.43
518,Berlevag,90,NO,2021-03-17 07:44:01,93,70.8578,29.0864,23.0,39.12
519,Manzhouli,0,CN,2021-03-17 07:44:01,66,49.6,117.4333,23.67,14.05
520,Izoplit,100,RU,2021-03-17 07:44:01,93,56.6256,36.222,33.87,4.52
521,Sanchazi,0,CN,2021-03-17 07:44:02,41,42.0817,126.6003,39.06,4.97
522,Adrar,3,MR,2021-03-17 07:44:02,15,20.5022,-10.0711,68.97,6.33
523,Tineo,75,ES,2021-03-17 07:44:02,100,43.3376,-6.4145,48.2,1.79
524,Gejiu,99,CN,2021-03-17 07:44:02,21,23.306,103.1635,76.05,12.53
525,Boa Vista,0,BR,2021-03-17 07:44:03,88,2.8197,-60.6733,75.2,5.75
526,San Carlos De Bariloche,75,AR,2021-03-17 07:44:03,71,-41.1456,-71.3082,48.99,14.97
527,Andros,0,GR,2021-03-17 07:44:03,32,37.8333,24.9333,57.99,7.0
528,Soddy-Daisy,100,US,2021-03-17 07:44:04,97,35.2359,-85.1908,53.01,4.0
529,Banda Aceh,100,ID,2021-03-17 07:44:04,71,5.5577,95.3222,83.28,3.02
530,Huilong,100,CN,2021-03-17 07:44:04,86,31.8111,121.655,50.0,6.15
531,Jibuti,1,DJ,2021-03-17 07:44:04,62,11.5,42.5,86.0,9.22
532,Cavalcante,70,BR,2021-03-17 07:44:05,90,-13.7975,-47.4583,67.05,1.45
533,Labis,95,MY,2021-03-17 07:44:05,53,2.385,103.021,90.79,2.8
534,Yakima,1,US,2021-03-17 07:44:05,69,46.4665,-120.6678,39.0,6.91
535,Dombarovskiy,72,RU,2021-03-17 07:44:05,70,50.7587,59.5386,17.91,9.75
536,Cortez,1,US,2021-03-17 07:44:06,93,37.3489,-108.5859,30.2,6.96
537,Antofagasta,90,CL,2021-03-17 07:42:22,77,-23.65,-70.4,64.4,2.3
538,Villarrobledo,0,ES,2021-03-17 07:44:06,82,39.2699,-2.6012,44.01,5.01
539,Misratah,10,LY,2021-03-17 07:44:06,58,32.3754,15.0925,59.4,16.82
540,Xichang,0,CN,2021-03-17 07:44:07,5,27.8964,102.2634,86.0,1.99
541,Sumbe,90,AO,2021-03-17 07:44:07,73,-11.2061,13.8437,80.6,3.44
542,Grindavik,90,IS,2021-03-17 07:44:07,100,63.8424,-22.4338,44.6,19.57
543,Nemuro,75,JP,2021-03-17 07:44:07,75,43.3236,145.575,37.4,10.36
544,Pedasi,80,PA,2021-03-17 07:44:08,81,7.5333,-80.0333,76.77,11.83
545,Suntar,100,RU,2021-03-17 07:44:08,82,62.1444,117.6319,22.62,9.75
546,Lagos,75,NG,2021-03-17 07:40:55,94,6.5833,3.75,77.0,2.3
547,Kuopio,90,FI,2021-03-17 07:44:08,86,62.8924,27.677,28.4,6.91
548,Salme,40,NP,2021-03-17 07:44:09,35,28.0369,85.0942,75.2,10.36
549,Hobyo,24,SO,2021-03-17 07:44:09,66,5.3505,48.5268,85.42,17.29
550,Kloulklubed,75,PW,2021-03-17 07:44:09,70,7.0419,134.2556,86.0,11.5
551,Mount Darwin,28,ZW,2021-03-17 07:44:09,66,-16.7725,31.5838,76.3,6.31
552,Kaihua,0,CN,2021-03-17 07:44:10,34,23.3687,104.28,80.83,14.97
553,Vanimo,100,PG,2021-03-17 07:44:10,82,-2.6741,141.3028,77.49,2.15
554,Ouadda,100,CF,2021-03-17 07:44:10,64,8.0777,22.4007,77.81,9.22
555,Sault Sainte Marie,1,CA,2021-03-17 07:43:51,80,46.5168,-84.3333,26.6,0.74
556,Dhar,20,IN,2021-03-17 07:44:11,16,22.6,75.3,91.4,4.61
557,Manokwari,88,ID,2021-03-17 07:39:19,77,-0.8667,134.0833,82.72,10.47
